class,code,name,prof,time,grade,score,number
전공핵심,EDU2009-01,교육평가,김현철,수09:00-10:15【50523A】 수10:30-11:45【50523A】,3,4.1,25
전공일반,EDU2023-01,대학교육의이해,고장완,목12:00-13:15【50523A】【1.5h(ON)+1.5h(OFF)】,3,4.07,24
전공핵심,EDU2026-01,영화속교육이야기,양정호,금18:00-19:15【50307】 금19:30-20:45【50307】,3,2.77,12
전공일반,EDU3001-01,현대학습이론,김명숙,월13:30-14:45【50523A】 수12:00-13:15【50523A】,3,0,27
전공일반,EDU3011-01,교육행정학,한송이,금12:00-13:15【50523A】 금13:30-14:45【50523A】,3,4.14,25
전공일반,EDU3044-01,위대한교육사상가와교사,정문선,수16:30-17:45【50401】【1.5h(ON)+1.5h(OFF)】,3,4.2,26
전공(대학원)/전공,EDU7001-01,미래학교와교육리더십,전수빈,수18:00-19:15【50307】 수19:30-20:45【50307】,3,0,2
전공일반,MAE3029-01,인공지능수학,윤상운,화12:00-13:15【50415】【1.5h(ON)+1.5h(OFF)】,3,2.7,20
전공일반,HAN3022-01,한문고전과인성,최상근,화16:30-17:45【50408】 목15:00-16:15【50408】,3,0,12
전공일반,MAE2001-01,대수학,임수봉,화10:30-11:45【50415】【1.5h(ON)+1.5h(OFF)】,3,4.94,35
전공핵심,MAE2005-01,수학교육론,한선영,수13:30-14:45【50415】【1.5h(ON)+1.5h(OFF)】,3,4.78,31
전공핵심,MAE2009-01,정수론,임수봉,화15:00-16:15【50415】【1.5h(ON)+1.5h(OFF)】,3,5,35
전공일반,MAE2022-01,벡터해석학,정희선,목12:00-13:15【50415】【1.5h(ON)+1.5h(OFF)】,3,4.83,34
전공핵심,MAE3001-01,복소함수론1,김도현,화10:30-11:45【50106】【1.5h(ON)+1.5h(OFF)】,3,5,23
전공일반,MAE3008-01,위상수학2,정희선,목13:30-14:45【50415】【1.5h(ON)+1.5h(OFF)】,3,5,25
전공일반,MAE3009-01,추상대수학2,임수봉,화16:30-17:45【50415】【1.5h(ON)+1.5h(OFF)】,3,4.83,22
전공일반,MAE3030-01,수학교재연구및지도법이론,한선영,수12:00-13:15【50415】【1.5h(ON)+1.5h(OFF)】,3,0,20
전공핵심,COM2002-01,기본프로그래밍,이장원,월12:00-13:15【50213】【1.5h(ON)+1.5h(OFF)】,3,4.88,27
전공핵심,COM2002-02,기본프로그래밍,김민수,목13:30-14:45【50104】【1.5h(ON)+1.5h(OFF)】,3,3.78,27
전공핵심,COM2003-01,컴퓨터교육개론,김미량,화09:00-10:15【50213】 화10:30-11:45【50213】,3,3.09,25
전공일반,COM2015-01,피지컬컴퓨팅,임태진,금15:00-16:15【50213】 금16:30-17:45【50213】,3,0,14
전공,COM2020-01,머신러닝,한옥영,목15:00-16:15【50213】【1.5h(ON)+1.5h(OFF)】,3,4,30
전공일반,COM2023-01,자연어처리,최윤석,월13:30-14:45【50304】【1.5h(ON)+1.5h(OFF)】,3,4.17,20
전공일반,COM3001-01,교육용멀티미디어,옥지현,금12:00-13:15【50213】 금13:30-14:45【50213】,3,4.25,17
전공핵심,COM3005-01,운영체제,류은석,금12:00-13:15【50106】 금13:30-14:45【50106】,3,3.5,30
전공일반,COM3007-01,소프트웨어공학,김재현,월16:30-17:45【50213】【1.5h(ON)+1.5h(OFF)】,3,3.52,32
전공일반,COM3007-02,소프트웨어공학,김재현,월13:30-14:45【50213】【1.5h(ON)+1.5h(OFF)】,3,3.53,31
전공일반,COM3009-01,컴퓨터교과교육론,김미량,목09:00-10:15【50213】 목10:30-11:45【50213】,3,2.88,27
전공일반,COM3023-01,컴퓨터보안,민무홍,목16:30-17:45【50213】【1.5h(ON)+1.5h(OFF)】,3,0,50
전공일반,COM3026-01,알고리즘,한옥영,수16:30-17:45【50213】【1.5h(ON)+1.5h(OFF)】,3,4.33,26
전공일반,COM3026-02,알고리즘,한옥영,수15:00-16:15【50213】【1.5h(ON)+1.5h(OFF)】,3,4.33,27
전공일반,COM3035-01,데이터과학및분석소개,오경선,금09:00-10:15【50106】 금10:30-11:45【50106】,3,4.8,30
전공,COM3036-01,소프트웨어설계,임태진,금09:00-10:15【50307】 금10:30-11:45【50307】,3,0,5
전공일반,COM3037-01,글로벌인공지능교육트렌드분석,최미애,목18:00-19:15【50310】 목19:30-20:45【50310】,3,0,9
전공핵심,HAN2004-01,역대한시선독,진재교,월13:30-14:45【50408】 수12:00-13:15【50408】,3,4.41,29
전공핵심,HAN2008-01,역사산문강독,김영주,화15:00-16:15【50408】 목16:30-17:45【50408】,3,4.58,28
전공일반,HAN2010-01,서예지도법2,박주열,금09:00-10:15【50522】 금10:30-11:45【50522】,3,4.92,27
전공일반,HAN2010-02,서예지도법2,박주열,금12:00-13:15【50522】 금13:30-14:45【50522】,3,4.92,30
전공핵심,HAN2016-01,한문소설특강,이채경,화18:00-19:15【50310】 화19:30-20:45【50310】,3,3.4,18
전공핵심,HAN2021-01,한문입문2,김경천,월15:00-16:15【50408】 수16:30-17:45【50408】,3,4,11
전공핵심,HAN2022-01,중급한문독해,이현일,화12:00-13:15【50408】 목13:30-14:45【50408】,3,0,7
전공일반,HAN3004-01,한국고전개론,김채식,목09:00-10:15【50408】 목10:30-11:45【50408】,3,4.2,11
전공핵심,HAN3008-01,한국한문학사2,진재교,월16:30-17:45【50408】 수15:00-16:15【50408】,3,4.13,24
전공핵심,HAN3012-01,경전강독2,김경천,월12:00-13:15【50408】 수13:30-14:45【50408】,3,3.65,22
전공핵심,HAN3016-01,한시론,이현일,월10:30-11:45【50408】 수09:00-10:15【50408】,3,4,2
전공핵심,GLD2002-01,상황판단과추리논증,홍지호,화09:00-10:15【20209】 화10:30-11:45【20209】,3,4.25,65
전공핵심,GLD2002-02,상황판단과추리논증,홍지호,월18:00-19:15【50407】 월19:30-20:45【50407】,3,4.26,67
전공일반,GLD3030-01,정치학사례연습,신대진,화18:00-19:15【20209】 화19:30-20:45【20209】,3,0,5
전공일반,PAD2016-01,정책분석론,김화연,금15:00-16:15【61801】 금16:30-17:45【61801】,3,4.44,89
전공일반,PSD3035-01,헌법과정치,이미준,화18:00-19:15【61607】 화19:30-20:45【61607】,3,3.55,40
전공핵심,GLD2004-01,민법의기초,박석일,금18:00-19:15【미지정】 금19:30-20:45【미지정】,3,4.17,105
전공일반,GLD2006-01,WTO와국제경제법,성재호,화09:00-10:15【20205】 화10:30-11:45【20205】,3,4.14,13
전공핵심,GLD2011-01,정치학의이해,권영승,금09:00-10:15【20209】 금10:30-11:45【20209】,3,0,43
전공일반,GLD2014-01,국민의권리와의무,서경미,수09:00-10:15【20209】 수10:30-11:45【20209】,3,5,41
전공핵심,GLD3001-01,범죄와형벌,박소현,금15:00-16:15【20209】 금16:30-17:45【20209】,3,0,60
전공일반,GLD3002-01,비즈니스의법규범,남궁주현,수18:00-19:15【20209】 수19:30-20:45【20209】,3,4.87,55
전공일반,GLD3004-01,물권과법,권철,목18:00-19:15【20209】 목19:30-20:45【20209】,3,3.48,56
전공일반,GLD3009-01,행정구제와법,김민호,월09:00-10:15【20209】 월10:30-11:45【20209】,3,5,65
전공일반,GLD3023-01,현대행정의쟁점,김상태,화16:30-17:45【20209】 목15:00-16:15【20209】,3,4.79,41
전공핵심,GLD3026-01,정책설계와실행,김상태,수09:00-10:15【20116】 수10:30-11:45【20116】,3,0,13
전공핵심,PAD2005-01,행정과경제2:거시경제론,문상호,월13:00-13:50【20209】 월14:00-14:50【20209】【1h(ON)+2h(OFF)】,3,4.14,59
전공핵심,PAD2007-01,재무행정론,정일환,수16:30-17:45【61801】【1.5h(ON)+1.5h(OFF)】,3,3.79,12
전공핵심,PAD2009-01,도시행정론,전희정,목12:00-13:15【61801】【1.5h(ON)+1.5h(OFF)】,3,3.63,25
전공핵심,PAD2018-01,행정학개론,김근세,월09:00-10:15【61801】 월10:30-11:45【61801】,3,4.2,14
전공핵심,USS2001-01,사회과학조사방법론,나용우,수09:00-10:15【62705】 수10:30-11:45【62705】,3,4.48,74
전공핵심,USS2001-02,사회과학조사방법론,김석동,금15:00-16:15【61802】 금16:30-17:45【61802】,3,0,10
전공핵심,USS2001-03,사회과학조사방법론,정다은,월10:30-11:45【33304】【1.5h(ON)+1.5h(OFF)】,3,3.58,51
전공핵심,USS2002-01,통계분석원론,기남훈,월13:30-14:45【61606】【1.5h(ON)+1.5h(OFF)】,3,4.8,37
전공핵심,USS2003-01,사회과학과인공지능,김광수,화09:00-10:15【61607】 화10:30-11:45【61607】,3,4.21,61
전공핵심,USS2002-I1,통계분석원론,김상욱,【iCampus 수업】,3,3.69,184
전공일반,CNT3044-01,인터랙티브콘텐츠와가상콘텐츠내러티브,김수완,화12:00-13:15【70527】 목13:30-14:45【70527】,3,5,45
전공핵심,MCJ2108-01,미디어연구방법,고태성,목09:00-10:15【61703】 목10:30-11:45【61703】,3,4.41,70
전공핵심,MCJ2110-01,융복합미디어와대중문화,김시래,월09:00-10:15【61703】 월10:30-11:45【61703】,3,3.5,60
전공핵심,MCJ2116-01,글로벌라이제이션과미디어,박현지,금13:00-13:50【61703】 금14:00-14:50【61703】【1h(ON)+2h(OFF)】,3,2.76,27
전공핵심,MCJ2117-01,미디어윤리와리터러시,김소형,금12:00-13:15【61705】 금13:30-14:45【61705】,3,3.14,58
전공일반,MCJ3056-01,Theories of Strategic Communication,정성은,월16:30-17:45【61705】 수15:00-16:15【61705】,3,4.02,27
전공일반,MCJ3058-01,Journalism and Politics,이재국,화13:30-14:45【9B118】 목12:00-13:15【9B118】,3,4.42,86
전공핵심,MCJ3062-01,언론보도분석,유석조,금15:00-16:15【61705】 금16:30-17:45【61705】,3,4.9,74
전공일반,MCJ3065-01,미디어와여론,서미혜,화12:00-13:15【61703】【1.5h(ON)+1.5h(OFF)】,3,4.4,63
전공일반,MCJ3065-02,미디어와여론,서미혜,화13:30-14:45【61705】【1.5h(ON)+1.5h(OFF)】,3,4.42,60
전공핵심,MCJ3068-01,미디어산업과데이터과학입문,유효선,화09:00-10:15【61703】 화10:30-11:45【61703】,3,0,51
전공핵심,MCJ3070-01,인공지능과미디어,권상희,월12:00-13:15【33402】 수13:30-14:45【33402】,3,1.73,8
전공핵심,MCJ3103-01,AI와커뮤니케이션의쟁점들,금희조,화16:30-17:45【61703】 목15:00-16:15【61703】,3,4.45,86
전공일반,MCJ3109-01,소셜벤처와미디어,황지원,금09:00-10:15【61802】 금10:30-11:45【61802】,3,0,39
전공(대학원)/전공,MCJ4102-01,대인커뮤니케이션이론,이세영,월12:00-13:15【61805】 월13:30-14:45【61805】,3,5,15
전공(대학원)/전공,MCJ4111-01,미디어데이터비주얼라이제이션,이선녕,수15:00-16:15【61805】 수16:30-17:45【61805】,3,0,9
전공(대학원)/전공,MCJ4124-01,Social Media and Human Behavior,정성은,화15:00-16:15【61805】 화16:30-17:45【61805】,3,0,8
전공일반,PRS3001-01,저출산과사회정책,김재승,화10:30-11:45【61806】【1.5h(ON)+1.5h(OFF)】,3,0,17
전공핵심,SWF2005-01,사회복지실천기술론,윤성민,월18:00-19:15【61604】【1.5h(ON)+1.5h(OFF)】,3,0,12
전공핵심,SWF2006-01,사회복지행정론,배정희,수10:30-11:45【61606】【1.5h(ON)+1.5h(OFF)】,3,5,33
전공핵심,SWF2008-01,사회문제론,한창근,수13:30-14:45【61604】【1.5h(ON)+1.5h(OFF)】,3,4,56
전공일반,SWF3003-01,의료사회복지론,김민아,수12:00-13:15【61605】【1.5h(ON)+1.5h(OFF)】,3,4.89,31
전공일반,SWF3009-01,사회보장론,홍경준,화13:30-14:45【31704】 목12:00-13:15【31704】,3,4,18
전공핵심,SWF3010-01,프로그램개발과평가,이의빈,화18:00-19:15【61602】 화19:30-20:45【61602】,3,5,14
전공일반,SWF3012-01,사회복지사상,이혁구,화16:30-17:45【61604】 목15:00-16:15【61604】,3,4.13,7
전공핵심,KID2001-01,발달심리학,송하나,목16:30-17:45【50412】【1.5h(ON)+1.5h(OFF)】,3,4.05,37
전공일반,SOC2016-01,사회심리학,박태희,목09:00-10:15【61803】 목10:30-11:45【61803】,3,4.2,44
전공일반,SOC3011-01,사회학연습,이시윤,화16:30-17:45【33306】 목15:00-16:15【33306】【1h(ON)+3h(OFF)[4시간]】,3,4.75,32
전공일반,SOC3012-01,지식사회학,김봉석,수09:00-10:15【61802】 수10:30-11:45【61802】,3,4.58,59
전공일반,SOC3022-01,노년사회학,김지범,월16:30-17:45【61606】 수15:00-16:15【61606】,3,3,21
전공일반,SOC3030-01,과학기술변화와사회변동,김연철,월15:00-16:15【61602】【1.5h(ON)+1.5h(OFF)】,3,4.71,55
전공일반,SOC3037-01,현대도시의구성과사회적다이나믹의이해,김승진,화09:00-10:15【62705】 목10:30-11:45【62705】,3,5,3
전공일반,SOC3041-01,파이썬을활용한데이터마이닝기초,조성권,월13:30-14:45【61604】 수12:00-13:15【61604】,3,5,14
전공일반,SOC3044-01,정신건강의사회학,정종현,목13:00-13:50【62603】 목14:00-14:50【62603】【1h(ON)+2h(OFF)】,3,0,29
전공(대학원)/전공,SOC4009-01,지속가능한개발,조성권,목12:00-13:15【61603】 목13:30-14:45【61603】,3,0,1
전공(대학원)/전공,SOC4012-01,사회사상연구,김봉석,목15:00-16:15【61607】 목16:30-17:45【61607】,3,5,43
전공핵심,CON2001-01,소비자인포그래픽스,이슬,수19:00-19:50【50407】 수20:00-20:50【50407】【1h(ON)+2h(OFF)】,3,3.6,14
전공핵심,CON2011-01,소비경제론,나혜림,금15:00-16:15【50407】 금16:30-17:45【50407】,3,4.56,47
전공일반,CON2030-01,지능정보기술과소비자,석재혜,월09:00-10:15【50407】【1.5h(ON)+1.5h(OFF)】,3,3.73,32
전공일반,CON2033-01,소비자정책,남수정,월10:30-11:45【50407】【1.5h(ON)+1.5h(OFF)】,3,0,60
전공일반,CON3015-01,소비트렌드분석,이유림,월12:00-13:15【50407】 수13:30-14:45【50407】,3,4.61,58
전공일반,CON3016-01,재무설계실무,이기연,금09:00-10:15【50407】 금10:30-11:45【50407】,3,4.42,61
전공일반,CON3017-01,서비스상품론,정재은,화12:00-13:15【50407】 목13:30-14:45【50407】,3,3.18,24
전공일반,CON3030-01,소비심리와행동경제학,박태영,화13:30-14:45【50412】【1.5h(ON)+1.5h(OFF)】,3,0,45
전공일반,CON3031-01,소비자데이터분석도구실습,박태영,목18:00-19:15【33204】【1.5h(ON)+1.5h(OFF)】,3,4.74,39
전공핵심,CON3033-01,소비자텍스트마이닝,이욱,목09:00-09:50【50407】 목10:00-10:50【50407】【1h(ON)+2h(OFF)】,3,0,26
전공(대학원)/전공,CON4004-01,소비자시장분석,정재은,화15:00-16:15【50407】 화16:30-17:45【50407】,3,0,17
전공(대학원)/전공,CON4005-01,상품해부와소비자연구,황혜선,화10:30-11:45【50407】【1.5h(ON)+1.5h(OFF)】,3,5,22
전공핵심,PSY2003-01,심리통계및컴퓨터분석,장승민,목15:00-16:15【33205】【1.5h(ON)+1.5h(OFF)】,3,3.52,33
전공일반,PSY2010-01,연구설계및실습,용정순,목16:30-17:45【61801】【1.5h(ON)+1.5h(OFF)】,3,5,27
전공일반,PSY2011-01,행동과학데이터시각화,이슬,수09:00-09:50【61605】 수10:00-10:50【61605】【1h(ON)+2h(OFF)】,3,4.67,21
전공일반,PSY2015-01,아동및청소년발달,이정윤,월10:30-11:45【61606】 수09:00-10:15【61606】,3,5,50
전공일반,PSY2016-01,인지및언어발달,박다은,화12:00-13:15【61605】 목13:30-14:45【61605】,3,4.78,41
전공핵심,PSY3004-01,조직심리,서용원,월18:00-19:15【61801】 월19:30-20:45【61801】,3,3.4,84
전공일반,PSY3014-01,산업훈련,이승미,월09:00-09:50【61607】 월10:00-10:50【61607】【1h(ON)+2h(OFF)】,3,0,32
전공일반,PSY3018-01,임상심리,장혜인,화13:30-14:45【61801】【1.5h(ON)+1.5h(OFF)】,3,4.35,35
전공일반,PSY3018-02,임상심리,윤선경,수15:00-16:15【61801】【1.5h(ON)+1.5h(OFF)】,3,4.79,38
전공일반,PSY3048-01,직무스트레스관리,박형인,수12:00-13:15【61801】【1.5h(ON)+1.5h(OFF)】,3,5,46
전공일반,PSY3051-01,정신건강자기관리,윤선경,수10:00-10:50【61607】 수11:00-11:50【61607】【1h(ON)+2h(OFF)】,3,0,53
전공일반,PSY3052-01,행동발달과뇌,조이수,수13:30-14:45【61801】【1.5h(ON)+1.5h(OFF)】,3,0,50
전공(대학원)/전공,PSY4010-01,고급발달심리이론,이현아,목12:00-13:15【61804】 목13:30-14:45【61804】,3,0,10
전공(대학원)/전공,PSY4012-01,생애발달특론,박다은,수12:00-13:15【61603】 수13:30-14:45【61603】,3,0,4
전공핵심,KID3008-01,부모ㆍ자녀관계,이태경,목12:00-13:15【50412】【1.5h(ON)+1.5h(OFF)】,3,4.33,43
전공일반,KID3009-01,부모교육론,이숙자,월18:00-19:15【50412】 월19:30-20:45【50412】,3,0,42
전공일반,KID3033-01,창의성발달과교육,최인수,화09:00-10:15【50412】 화10:30-11:45【50412】,3,5,16
전공일반,KID3035-01,아동심리측정,김선진,월10:30-11:45【50412】【1.5h(ON)+1.5h(OFF)】,3,4.33,44
전공핵심,KID3047-01,영유아프로그램개발과평가,최성진,수09:00-10:15【50412】 수10:30-11:45【50412】,3,0,15
전공일반,KID3048-01,정신건강,송하나,목15:00-16:15【50412】【1.5h(ON)+1.5h(OFF)】,3,3.5,28
전공핵심,KID3053-01,놀이지도,신보원,월12:00-13:15【50412】 수13:30-14:45【50412】,3,0,25
전공핵심,KID3066-01,영유아사회정서지도,장지원,월15:00-15:50【50412】 월16:00-16:50【50412】【1h(ON)+2h(OFF)】,3,0,31
전공핵심,KID3069-01,영유아발달,박지현,수15:00-16:15【50412】【1.5h(ON)+1.5h(OFF)】,3,4.89,58
전공핵심,KID3082-01,아동권리와복지,김미성,월13:30-14:45【50412】 수12:00-13:15【50412】,3,0,29
전공일반,KID3096-01,가족위기와아동,설희정,목10:30-11:45【50412】【1.5h(ON)+1.5h(OFF)】,3,0,45
전공(대학원)/전공,KID4011-01,긍정심리와재능발달,이건희,수09:00-10:15【50423】 수10:30-11:45【50423】,3,0,2
전공(대학원)/전공,KID4015-01,아동인지및뇌발달,최은아,금15:00-16:15【50412】【1.5h(ON)+1.5h(OFF)】,3,0,7
전공일반,PRS3003-01,인구문제관련이론과데이터분석,신은진,화15:00-16:15【20209】【1.5h(ON)+1.5h(OFF)】,3,0,38
전공일반,PRS3004-01,사회문제해결을위한정책디자인,박형준,수15:00-16:15【61806】【1.5h(ON)+1.5h(OFF)】,3,0,90
전공일반,PRS3006-01,이머징미디어와지속가능커뮤니티,이지영,월15:00-16:15【61605】 수16:30-17:45【61605】,3,0,16
전공일반,PRS3007-01,갈등해결을위한철학,안승우,목13:30-14:45【61806】【1.5h(ON)+1.5h(OFF)】,3,0,59
전공일반,PSD2023-01,동아시아국제관계론,권의석,금12:00-13:15【61604】 금13:30-14:45【61604】,3,0,28
전공일반,PSD3020-01,미국정치론,양준석,목12:00-12:50【61705】 목13:00-13:50【61705】【1h(ON)+2h(OFF)】,3,4.82,54
전공일반,PSD3036-01,남북한관계론,강채연,월18:00-19:15【33301】 월19:30-20:45【33301】,3,3.43,33
전공일반,PSD3066-01,기술혁신과민주주의,조원빈,화10:30-11:45【61604】 목09:00-10:15【61604】,3,4.33,38
전공일반,PAD3024-01,환경거버넌스및환경정책,배수호,화09:00-09:50【61801】 화10:00-10:50【61801】【1h(ON)+2h(OFF)】,3,4.22,30
